CRN CTYPE CODE RSEAT STIME ETIME DAY SEM SUBJ 
41711 Lab INFR1411U 2 0810 1100 2 201509 INFR 
41711 Lab INFR1411U 2 0810 1100 7 201509 INFR 
41712 Lab INFR1411U 0 1410 1700 2 201509 INFR 
41712 Lab INFR1411U 0 1410 1700 7 201509 INFR 
42233 Lab INFR1411U 3 0810 1100 10 201509 INFR 
42233 Lab INFR1411U 3 0810 1100 5 201509 INFR 
43927 Lab INFR1411U 17 1410 1700 10 201509 INFR 
43927 Lab INFR1411U 17 1410 1700 5 201509 INFR 
40152 Lec INFR2310U 16 0940 1100 10 201509 INFR 
40152 Lec INFR2310U 16 0810 0930 7 201509 INFR 
40152 Lec INFR2310U 16 0940 1100 5 201509 INFR 
40152 Lec INFR2310U 16 0810 0930 2 201509 INFR 
40153 Lab INFR2310U 3 1410 1700 8 201509 INFR 
40153 Lab INFR2310U 3 1410 1700 3 201509 INFR 
40154 Lab INFR2310U 23 0810 1100 9 201509 INFR 
40154 Lab INFR2310U 23 0810 1100 4 201509 INFR 
42985 Lec INFR2330U 19 1240 1400 9 201509 INFR 
42985 Lec INFR2330U 19 1110 1230 1 201509 INFR 
42985 Lec INFR2330U 19 1110 1230 6 201509 INFR 
42985 Lec INFR2330U 19 1240 1400 4 201509 INFR 
42986 Lab INFR2330U 34 1410 1700 10 201509 INFR 
42986 Lab INFR2330U 34 1410 1700 5 201509 INFR 
42987 Lab INFR2330U 0 1110 1400 10 201509 INFR 
42987 Lab INFR2330U 0 1110 1400 5 201509 INFR 
43247 Lec INFR2340U 20 1540 1700 7 201509 INFR 
43247 Lec INFR2340U 20 1110 1230 9 201509 INFR 
43247 Lec INFR2340U 20 1540 1700 2 201509 INFR 
43247 Lec INFR2340U 20 1110 1230 4 201509 INFR 
43248 Tut INFR2340U 20 1110 1400 3 201509 INFR 
43248 Tut INFR2340U 20 1110 1400 8 201509 INFR 
42272 Lec INFR2395U 17 1410 1700 9 201509 INFR 
42272 Lec INFR2395U 17 1410 1700 4 201509 INFR 
41716 Lec INFR2411U 27 0940 1100 1 201509 INFR 
41716 Lec INFR2411U 27 0810 0930 8 201509 INFR 
41716 Lec INFR2411U 27 0940 1100 6 201509 INFR 
41716 Lec INFR2411U 27 0810 0930 3 201509 INFR 
41717 Lab INFR2411U 10 1840 2130 6 201509 INFR 
41717 Lab INFR2411U 10 1840 2130 1 201509 INFR 
41718 Lab INFR2411U 0 1410 1700 8 201509 INFR 
41718 Lab INFR2411U 0 1410 1700 3 201509 INFR 
41719 Lab INFR2411U 13 1840 2130 3 201509 INFR 
41719 Lab INFR2411U 13 1840 2130 8 201509 INFR 
41720 Tut INFR2411U 27 1310 1500 10 201509 INFR 
41720 Tut INFR2411U 27 1310 1500 5 201509 INFR 
42380 Lec INFR2431U 0 1840 2130 7 201509 INFR 
42380 Lec INFR2431U 0 1840 2130 2 201509 INFR 
42381 Lab INFR2431U 0 1110 1400 3 201509 INFR 
42381 Lab INFR2431U 0 1110 1400 8 201509 INFR 
42382 Lab INFR2431U 0 1110 1400 10 201509 INFR 
42382 Lab INFR2431U 0 1110 1400 5 201509 INFR 
42572 Lab INFR2431U 0 1110 1400 2 201509 INFR 
42572 Lab INFR2431U 0 1110 1400 7 201509 INFR 
41713 Lec INFR2600U 11 0810 0930 4 201509 INFR 
41713 Lec INFR2600U 11 0940 1100 2 201509 INFR 
41713 Lec INFR2600U 11 0810 0930 9 201509 INFR 
41713 Lec INFR2600U 11 0940 1100 7 201509 INFR 
40168 Lec INFR3110U 24 0940 1100 9 201509 INFR 
40168 Lec INFR3110U 24 0810 0930 6 201509 INFR 
40168 Lec INFR3110U 24 0940 1100 4 201509 INFR 
40168 Lec INFR3110U 24 0810 0930 1 201509 INFR 
40274 Lab INFR3110U 13 1110 1400 2 201509 INFR 
40274 Lab INFR3110U 13 1110 1400 7 201509 INFR 
40276 Lab INFR3110U 21 1840 2130 7 201509 INFR 
40276 Lab INFR3110U 21 1840 2130 2 201509 INFR 
40229 Lec INFR3120U 10 1410 1530 6 201509 INFR 
40229 Lec INFR3120U 10 1240 1400 9 201509 INFR 
40229 Lec INFR3120U 10 1410 1530 1 201509 INFR 
40229 Lec INFR3120U 10 1240 1400 4 201509 INFR 
40231 Lab INFR3120U 10 1540 1700 3 201509 INFR 
40231 Lab INFR3120U 10 1540 1700 8 201509 INFR 
42991 Lec INFR3330U 17 1840 2130 6 201509 INFR 
42991 Lec INFR3330U 17 1840 2130 1 201509 INFR 
42992 Lab INFR3330U 14 0810 1100 3 201509 INFR 
42992 Lab INFR3330U 14 0810 1100 8 201509 INFR 
42993 Lab INFR3330U 3 1110 1400 10 201509 INFR 
42993 Lab INFR3330U 3 1110 1400 5 201509 INFR 
42224 Lec INFR3340U 21 1540 1700 5 201509 INFR 
42224 Lec INFR3340U 21 1410 1530 7 201509 INFR 
42224 Lec INFR3340U 21 1410 1530 2 201509 INFR 
42224 Lec INFR3340U 21 1540 1700 10 201509 INFR 
42225 Lab INFR3340U 2 1110 1400 9 201509 INFR 
42225 Lab INFR3340U 2 1110 1400 4 201509 INFR 
42226 Lab INFR3340U 19 1110 1400 2 201509 INFR 
42226 Lab INFR3340U 19 1110 1400 7 201509 INFR 
42274 Lec INFR3395U 23 1410 1700 9 201509 INFR 
42274 Lec INFR3395U 23 1410 1700 4 201509 INFR 
42573 Lec INFR3600U 10 1540 1700 6 201509 INFR 
42573 Lec INFR3600U 10 1410 1530 8 201509 INFR 
42573 Lec INFR3600U 10 1540 1700 1 201509 INFR 
42573 Lec INFR3600U 10 1410 1530 3 201509 INFR 
43858 Lec INFR3620U 0 0940 1100 1 201509 INFR 
43858 Lec INFR3620U 0 0810 0930 8 201509 INFR 
43858 Lec INFR3620U 0 0940 1100 6 201509 INFR 
43858 Lec INFR3620U 0 0810 0930 3 201509 INFR 
40236 Lec INFR3710U 2 1110 1230 9 201509 INFR 
40236 Lec INFR3710U 2 1410 1530 7 201509 INFR 
40236 Lec INFR3710U 2 1110 1230 4 201509 INFR 
40236 Lec INFR3710U 2 1410 1530 2 201509 INFR 
41409 Tut INFR3710U 2 1540 1700 5 201509 INFR 
41409 Tut INFR3710U 2 1540 1700 10 201509 INFR 
41395 Lec INFR4310U 25 1110 1230 2 201509 INFR 
41395 Lec INFR4310U 25 0940 1100 8 201509 INFR 
41395 Lec INFR4310U 25 0940 1100 3 201509 INFR 
41395 Lec INFR4310U 25 1110 1230 7 201509 INFR 
41411 Lec INFR4320U 23 0810 1100 2 201509 INFR 
41411 Lec INFR4320U 23 0810 1100 7 201509 INFR 
41412 Lab INFR4320U 18 1840 2130 7 201509 INFR 
41412 Lab INFR4320U 18 1840 2130 2 201509 INFR 
41413 Lab INFR4320U 5 1410 1700 8 201509 INFR 
41413 Lab INFR4320U 5 1410 1700 3 201509 INFR 
41649 Lec INFR4410U 7 1540 1700 5 201509 INFR 
41649 Lec INFR4410U 7 1410 1530 7 201509 INFR 
41649 Lec INFR4410U 7 1410 1530 2 201509 INFR 
41649 Lec INFR4410U 7 1540 1700 10 201509 INFR 
41650 Lab INFR4410U 7 0810 1400 6 201509 INFR 
41650 Lab INFR4410U 7 0810 1400 1 201509 INFR 
43928 Lec INFR4560U 40 1110 1400 10 201509 INFR 
43928 Lec INFR4560U 40 1110 1400 5 201509 INFR 
42022 Lec INFR4599U 10 1540 1700 7 201509 INFR 
42022 Lec INFR4599U 10 1240 1400 3 201509 INFR 
42022 Lec INFR4599U 10 1240 1400 8 201509 INFR 
42022 Lec INFR4599U 10 1540 1700 2 201509 INFR 
41651 Lec INFR4680U 9 1840 2130 3 201509 INFR 
41651 Lec INFR4680U 9 1840 2130 8 201509 INFR 
41310 Lec MATH1000U 70 1110 1230 2 201509 MATH 
41310 Lec MATH1000U 70 1240 1400 10 201509 MATH 
41310 Lec MATH1000U 70 1110 1230 7 201509 MATH 
41310 Lec MATH1000U 70 1240 1400 5 201509 MATH 
41311 Tut MATH1000U 0 1240 1400 2 201509 MATH 
41311 Tut MATH1000U 0 1240 1400 7 201509 MATH 
41312 Tut MATH1000U 4 1110 1230 1 201509 MATH 
41312 Tut MATH1000U 4 1110 1230 6 201509 MATH 
41313 Tut MATH1000U 21 1540 1700 6 201509 MATH 
41313 Tut MATH1000U 21 1540 1700 1 201509 MATH 
41314 Tut MATH1000U 13 1410 1530 7 201509 MATH 
41314 Tut MATH1000U 13 1410 1530 2 201509 MATH 
41315 Tut MATH1000U 9 1240 1400 3 201509 MATH 
41315 Tut MATH1000U 9 1240 1400 8 201509 MATH 
41316 Tut MATH1000U 28 1240 1400 1 201509 MATH 
41316 Tut MATH1000U 28 1240 1400 6 201509 MATH 
40288 Lec MATH1010U 0 1240 1400 2 201509 MATH 
40288 Lec MATH1010U 0 1110 1230 9 201509 MATH 
40288 Lec MATH1010U 0 1240 1400 7 201509 MATH 
40288 Lec MATH1010U 0 1110 1230 4 201509 MATH 
40289 Lec MATH1010U 0 1110 1230 2 201509 MATH 
40289 Lec MATH1010U 0 1240 1400 10 201509 MATH 
40289 Lec MATH1010U 0 1110 1230 7 201509 MATH 
40289 Lec MATH1010U 0 1240 1400 5 201509 MATH 
40290 Lec MATH1010U 64 0810 0930 4 201509 MATH 
40290 Lec MATH1010U 64 0940 1100 2 201509 MATH 
40290 Lec MATH1010U 64 0810 0930 9 201509 MATH 
40290 Lec MATH1010U 64 0940 1100 7 201509 MATH 
40291 Lec MATH1010U 92 1540 1700 5 201509 MATH 
40291 Lec MATH1010U 92 1410 1530 7 201509 MATH 
40291 Lec MATH1010U 92 1410 1530 2 201509 MATH 
40291 Lec MATH1010U 92 1540 1700 10 201509 MATH 
40292 Tut MATH1010U 0 1110 1200 8 201509 MATH 
40292 Tut MATH1010U 0 1110 1200 3 201509 MATH 
40293 Tut MATH1010U 0 1010 1100 3 201509 MATH 
40293 Tut MATH1010U 0 1010 1100 8 201509 MATH 
40294 Tut MATH1010U 0 1710 1800 8 201509 MATH 
40294 Tut MATH1010U 0 1710 1800 3 201509 MATH 
40295 Tut MATH1010U 0 1010 1100 3 201509 MATH 
40295 Tut MATH1010U 0 1010 1100 8 201509 MATH 
40296 Tut MATH1010U 0 1710 1800 8 201509 MATH 
40296 Tut MATH1010U 0 1710 1800 3 201509 MATH 
40297 Tut MATH1010U 0 1310 1400 8 201509 MATH 
40297 Tut MATH1010U 0 1310 1400 3 201509 MATH 
40298 Tut MATH1010U 0 1310 1400 8 201509 MATH 
40298 Tut MATH1010U 0 1310 1400 3 201509 MATH 
40299 Tut MATH1010U 0 1010 1100 5 201509 MATH 
40299 Tut MATH1010U 0 1010 1100 10 201509 MATH 
40300 Tut MATH1010U 0 0910 1000 10 201509 MATH 
40300 Tut MATH1010U 0 0910 1000 5 201509 MATH 
40301 Tut MATH1010U 0 0910 1000 10 201509 MATH 
40301 Tut MATH1010U 0 0910 1000 5 201509 MATH 
40302 Tut MATH1010U 0 1010 1100 3 201509 MATH 
40302 Tut MATH1010U 0 1010 1100 8 201509 MATH 
40303 Tut MATH1010U 0 1210 1300 3 201509 MATH 
40303 Tut MATH1010U 0 1210 1300 8 201509 MATH 
40304 Tut MATH1010U 0 1310 1400 4 201509 MATH 
40304 Tut MATH1010U 0 1310 1400 9 201509 MATH 
40305 Tut MATH1010U 0 1010 1100 5 201509 MATH 
40305 Tut MATH1010U 0 1010 1100 10 201509 MATH 
40306 Tut MATH1010U 0 1410 1500 4 201509 MATH 
40306 Tut MATH1010U 0 1410 1500 9 201509 MATH 
40307 Tut MATH1010U 0 0810 0900 5 201509 MATH 
40307 Tut MATH1010U 0 0810 0900 10 201509 MATH 
40308 Tut MATH1010U 0 0810 0900 5 201509 MATH 
40308 Tut MATH1010U 0 0810 0900 10 201509 MATH 
40309 Tut MATH1010U 25 0810 0900 5 201509 MATH 
40309 Tut MATH1010U 25 0810 0900 10 201509 MATH 
40310 Tut MATH1010U 0 1310 1400 8 201509 MATH 
40310 Tut MATH1010U 0 1310 1400 3 201509 MATH 
41560 Tut MATH1010U 13 0810 0900 5 201509 MATH 
41560 Tut MATH1010U 13 0810 0900 10 201509 MATH 
41576 Tut MATH1010U 0 1710 1800 8 201509 MATH 
41576 Tut MATH1010U 0 1710 1800 3 201509 MATH 
41964 Tut MATH1010U 7 1710 1800 8 201509 MATH 
41964 Tut MATH1010U 7 1710 1800 3 201509 MATH 
42958 Tut MATH1010U 15 0810 0900 7 201509 MATH 
42958 Tut MATH1010U 15 0810 0900 2 201509 MATH 
42959 Tut MATH1010U 35 0810 0900 7 201509 MATH 
42959 Tut MATH1010U 35 0810 0900 2 201509 MATH 
42960 Tut MATH1010U 35 0810 0900 7 201509 MATH 
42960 Tut MATH1010U 35 0810 0900 2 201509 MATH 
42961 Tut MATH1010U 32 0810 0900 7 201509 MATH 
42961 Tut MATH1010U 32 0810 0900 2 201509 MATH 
42002 Tut MATH1010U 0 1110 1200 8 201509 MATH 
42002 Tut MATH1010U 0 1110 1200 3 201509 MATH 
42003 Tut MATH1010U 2 1010 1100 3 201509 MATH 
42003 Tut MATH1010U 2 1010 1100 8 201509 MATH 
40311 Lec MATH1850U 0 1410 1530 5 201509 MATH 
40311 Lec MATH1850U 0 1540 1700 3 201509 MATH 
40311 Lec MATH1850U 0 1410 1530 10 201509 MATH 
40311 Lec MATH1850U 0 1540 1700 8 201509 MATH 
40312 Lec MATH1850U 64 1240 1400 3 201509 MATH 
40312 Lec MATH1850U 64 1240 1400 8 201509 MATH 
40312 Lec MATH1850U 64 1110 1230 10 201509 MATH 
40312 Lec MATH1850U 64 1110 1230 5 201509 MATH 
40313 Lec MATH1850U 58 0940 1100 10 201509 MATH 
40313 Lec MATH1850U 58 0810 0930 7 201509 MATH 
40313 Lec MATH1850U 58 0940 1100 5 201509 MATH 
40313 Lec MATH1850U 58 0810 0930 2 201509 MATH 
40314 Tut MATH1850U 1 1540 1700 6 201509 MATH 
40314 Tut MATH1850U 1 1540 1700 1 201509 MATH 
40315 Tut MATH1850U 0 1110 1230 3 201509 MATH 
40315 Tut MATH1850U 0 1110 1230 8 201509 MATH 
40316 Tut MATH1850U 0 1540 1700 5 201509 MATH 
40316 Tut MATH1850U 0 1540 1700 10 201509 MATH 
40317 Tut MATH1850U 0 0940 1100 2 201509 MATH 
40317 Tut MATH1850U 0 0940 1100 7 201509 MATH 
40318 Tut MATH1850U 0 1540 1700 4 201509 MATH 
40318 Tut MATH1850U 0 1540 1700 9 201509 MATH 
40319 Tut MATH1850U 0 1110 1230 2 201509 MATH 
40319 Tut MATH1850U 0 1110 1230 7 201509 MATH 
40320 Tut MATH1850U 0 1410 1530 4 201509 MATH 
40320 Tut MATH1850U 0 1410 1530 9 201509 MATH 
40321 Tut MATH1850U 0 0940 1100 9 201509 MATH 
40321 Tut MATH1850U 0 0940 1100 4 201509 MATH 
40322 Tut MATH1850U 0 1410 1530 8 201509 MATH 
40322 Tut MATH1850U 0 1410 1530 3 201509 MATH 
40323 Tut MATH1850U 14 0810 0930 8 201509 MATH 
40323 Tut MATH1850U 14 0810 0930 3 201509 MATH 
40912 Tut MATH1850U 31 0810 0930 8 201509 MATH 
40912 Tut MATH1850U 31 0810 0930 3 201509 MATH 
40913 Tut MATH1850U 9 0940 1100 8 201509 MATH 
40913 Tut MATH1850U 9 0940 1100 3 201509 MATH 
41561 Tut MATH1850U 27 0940 1100 8 201509 MATH 
41561 Tut MATH1850U 27 0940 1100 3 201509 MATH 
42963 Tut MATH1850U 0 1540 1700 7 201509 MATH 
42963 Tut MATH1850U 0 1540 1700 2 201509 MATH 
42964 Tut MATH1850U 8 0940 1100 2 201509 MATH 
42964 Tut MATH1850U 8 0940 1100 7 201509 MATH 
42965 Tut MATH1850U 1 1540 1700 5 201509 MATH 
42965 Tut MATH1850U 1 1540 1700 10 201509 MATH 
43142 Tut MATH1850U 7 1410 1530 4 201509 MATH 
43142 Tut MATH1850U 7 1410 1530 9 201509 MATH 
43714 Tut MATH1850U 15 1410 1530 8 201509 MATH 
43714 Tut MATH1850U 15 1410 1530 3 201509 MATH 
43786 Tut MATH1850U 0 1240 1400 9 201509 MATH 
43786 Tut MATH1850U 0 1240 1400 4 201509 MATH 
43877 Tut MATH1850U 16 1410 1530 7 201509 MATH 
43877 Tut MATH1850U 16 1410 1530 2 201509 MATH 
43878 Tut MATH1850U 14 1540 1700 4 201509 MATH 
43878 Tut MATH1850U 14 1540 1700 9 201509 MATH 
42966 Lec MATH2015U 17 1540 1700 7 201509 MATH 
42966 Lec MATH2015U 17 1410 1530 4 201509 MATH 
42966 Lec MATH2015U 17 1540 1700 2 201509 MATH 
42966 Lec MATH2015U 17 1410 1530 9 201509 MATH 
42968 Tut MATH2015U 8 0810 0900 4 201509 MATH 
42968 Tut MATH2015U 8 0810 0900 9 201509 MATH 
40341 Lec MATH2080U 13 1410 1530 6 201509 MATH 
40341 Lec MATH2080U 13 1540 1700 4 201509 MATH 
40341 Lec MATH2080U 13 1410 1530 1 201509 MATH 
40341 Lec MATH2080U 13 1540 1700 9 201509 MATH 
40342 Tut MATH2080U 13 1710 1800 7 201509 MATH 
40342 Tut MATH2080U 13 1710 1800 2 201509 MATH 
40346 Lec MATH2860U 74 0940 1100 9 201509 MATH 
40346 Lec MATH2860U 74 0810 0930 6 201509 MATH 
40346 Lec MATH2860U 74 0940 1100 4 201509 MATH 
40346 Lec MATH2860U 74 0810 0930 1 201509 MATH 
40347 Lec MATH2860U 0 1240 1400 9 201509 MATH 
40347 Lec MATH2860U 0 1110 1230 1 201509 MATH 
40347 Lec MATH2860U 0 1110 1230 6 201509 MATH 
40347 Lec MATH2860U 0 1240 1400 4 201509 MATH 
40348 Tut MATH2860U 0 1510 1600 8 201509 MATH 
40348 Tut MATH2860U 0 1510 1600 3 201509 MATH 
40349 Tut MATH2860U 0 0810 0900 3 201509 MATH 
40349 Tut MATH2860U 0 0810 0900 8 201509 MATH 
40350 Tut MATH2860U 1 0810 0900 4 201509 MATH 
40350 Tut MATH2860U 1 0810 0900 9 201509 MATH 
40351 Tut MATH2860U 0 1410 1500 3 201509 MATH 
40351 Tut MATH2860U 0 1410 1500 8 201509 MATH 
40352 Tut MATH2860U 0 1410 1500 3 201509 MATH 
40352 Tut MATH2860U 0 1410 1500 8 201509 MATH 
40353 Tut MATH2860U 0 1510 1600 8 201509 MATH 
40353 Tut MATH2860U 0 1510 1600 3 201509 MATH 
40354 Tut MATH2860U 24 0810 0900 4 201509 MATH 
40354 Tut MATH2860U 24 0810 0900 9 201509 MATH 
40355 Tut MATH2860U 24 0810 0900 4 201509 MATH 
40355 Tut MATH2860U 24 0810 0900 9 201509 MATH 
41338 Tut MATH2860U 0 1510 1600 9 201509 MATH 
41338 Tut MATH2860U 0 1510 1600 4 201509 MATH 
41655 Tut MATH2860U 6 1510 1600 9 201509 MATH 
41655 Tut MATH2860U 6 1510 1600 4 201509 MATH 
41656 Tut MATH2860U 5 1510 1600 8 201509 MATH 
41656 Tut MATH2860U 5 1510 1600 3 201509 MATH 
42331 Tut MATH2860U 16 1510 1600 8 201509 MATH 
42331 Tut MATH2860U 16 1510 1600 3 201509 MATH 
40357 Lec MATH3020U 19 1240 1400 9 201509 MATH 
40357 Lec MATH3020U 19 1110 1230 1 201509 MATH 
40357 Lec MATH3020U 19 1110 1230 6 201509 MATH 
40357 Lec MATH3020U 19 1240 1400 4 201509 MATH 
43919 Lec MATH3030U 19 1240 1400 2 201509 MATH 
43919 Lec MATH3030U 19 1110 1230 9 201509 MATH 
43919 Lec MATH3030U 19 1240 1400 7 201509 MATH 
43919 Lec MATH3030U 19 1110 1230 4 201509 MATH 
42690 Lec MATH3050U 21 0940 1100 1 201509 MATH 
42690 Lec MATH3050U 21 0810 0930 8 201509 MATH 
42690 Lec MATH3050U 21 0940 1100 6 201509 MATH 
42690 Lec MATH3050U 21 0810 0930 3 201509 MATH 
40359 Lec MATH4010U 13 1240 1400 9 201509 MATH 
40359 Lec MATH4010U 13 1110 1230 1 201509 MATH 
40359 Lec MATH4010U 13 1110 1230 6 201509 MATH 
40359 Lec MATH4010U 13 1240 1400 4 201509 MATH 
42691 Lec MATH4050U 16 0940 1100 9 201509 MATH 
42691 Lec MATH4050U 16 0810 0930 6 201509 MATH 
42691 Lec MATH4050U 16 0940 1100 4 201509 MATH 
42691 Lec MATH4050U 16 0810 0930 1 201509 MATH 
43409 Lec MECE2230U 0 1840 2000 6 201509 MECE 
43409 Lec MECE2230U 0 1710 1830 4 201509 MECE 
43409 Lec MECE2230U 0 1710 1830 9 201509 MECE 
43409 Lec MECE2230U 0 1840 2000 1 201509 MECE 
43410 Tut MECE2230U 0 1110 1200 2 201509 MECE 
43410 Tut MECE2230U 0 1110 1200 7 201509 MECE 
43411 Tut MECE2230U 0 1410 1500 3 201509 MECE 
43411 Tut MECE2230U 0 1410 1500 8 201509 MECE 
43412 Tut MECE2230U 30 0810 0900 7 201509 MECE 
43412 Tut MECE2230U 30 0810 0900 2 201509 MECE 
43413 Tut MECE2230U 14 1410 1500 5 201509 MECE 
43413 Tut MECE2230U 14 1410 1500 10 201509 MECE 
43414 Tut MECE2230U 20 1410 1500 5 201509 MECE 
43414 Tut MECE2230U 20 1410 1500 10 201509 MECE 
43744 Lec MECE2230U 0 1110 1230 3 201509 MECE 
43744 Lec MECE2230U 0 1240 1400 1 201509 MECE 
43744 Lec MECE2230U 0 1110 1230 8 201509 MECE 
43744 Lec MECE2230U 0 1240 1400 6 201509 MECE 
43807 Lec MECE2230U 64 1240 1400 3 201509 MECE 
43807 Lec MECE2230U 64 1240 1400 8 201509 MECE 
43807 Lec MECE2230U 64 1110 1230 10 201509 MECE 
43807 Lec MECE2230U 64 1110 1230 5 201509 MECE 
43415 Lec MECE2310U 35 0940 1100 10 201509 MECE 
43415 Lec MECE2310U 35 0810 0930 7 201509 MECE 
43415 Lec MECE2310U 35 0940 1100 5 201509 MECE 
43415 Lec MECE2310U 35 0810 0930 2 201509 MECE 
43416 Lab MECE2310U 2 1410 1600 1 201509 MECE 
43416 Lab MECE2310U 2 1410 1600 6 201509 MECE 
43417 Lab MECE2310U 8 1410 1600 10 201509 MECE 
43417 Lab MECE2310U 8 1410 1600 5 201509 MECE 
43418 Lab MECE2310U 0 1610 1800 3 201509 MECE 
43418 Lab MECE2310U 0 1610 1800 8 201509 MECE 
43419 Lab MECE2310U 24 0810 1000 1 201509 MECE 
43419 Lab MECE2310U 24 0810 1000 6 201509 MECE 
43420 Lab MECE2310U 0 1410 1600 3 201509 MECE 
43420 Lab MECE2310U 0 1410 1600 8 201509 MECE 
43745 Lec MECE2310U -1 1240 1400 3 201509 MECE 
43745 Lec MECE2310U -1 1240 1400 8 201509 MECE 
43745 Lec MECE2310U -1 1110 1230 10 201509 MECE 
43745 Lec MECE2310U -1 1110 1230 5 201509 MECE 
43421 Lec MECE2320U 14 1410 1530 6 201509 MECE 
43421 Lec MECE2320U 14 1540 1700 4 201509 MECE 
43421 Lec MECE2320U 14 1410 1530 1 201509 MECE 
43421 Lec MECE2320U 14 1540 1700 9 201509 MECE 
43422 Lab MECE2320U 1 0810 0930 3 201509 MECE 
43423 Lab MECE2320U 13 0810 0930 8 201509 MECE 
43424 Lab MECE2320U 0 1540 1700 1 201509 MECE 
43425 Lab MECE2320U 0 1410 1530 7 201509 MECE 
43426 Lab MECE2320U 0 1410 1530 2 201509 MECE 
43427 Lab MECE2320U 0 1240 1400 7 201509 MECE 
43428 Tut MECE2320U -1 1010 1100 3 201509 MECE 
43428 Tut MECE2320U -1 1010 1100 8 201509 MECE 
43429 Tut MECE2320U 0 1310 1400 5 201509 MECE 
43429 Tut MECE2320U 0 1310 1400 10 201509 MECE 
43430 Tut MECE2320U 15 0910 1000 3 201509 MECE 
43430 Tut MECE2320U 15 0910 1000 8 201509 MECE 
43955 Lab MECE2320U 0 1240 1400 2 201509 MECE 
43431 Lec MECE2640U 0 0940 1100 8 201509 MECE 
43431 Lec MECE2640U 0 0810 0930 5 201509 MECE 
43431 Lec MECE2640U 0 0940 1100 3 201509 MECE 
43431 Lec MECE2640U 0 0810 0930 10 201509 MECE 
43432 Lab MECE2640U 11 1110 1230 1 201509 MECE 
43433 Lab MECE2640U 0 1410 1530 6 201509 MECE 
43434 Lab MECE2640U 0 1110 1230 2 201509 MECE 
43435 Lab MECE2640U 0 1240 1400 6 201509 MECE 
43436 Lab MECE2640U 0 0940 1100 2 201509 MECE 
43437 Lab MECE2640U 4 1540 1700 6 201509 MECE 
43438 Tut MECE2640U 13 1710 1800 4 201509 MECE 
43438 Tut MECE2640U 13 1710 1800 9 201509 MECE 
43439 Tut MECE2640U 0 1410 1500 4 201509 MECE 
43439 Tut MECE2640U 0 1410 1500 9 201509 MECE 
43440 Tut MECE2640U 25 1410 1500 5 201509 MECE 
43440 Tut MECE2640U 25 1410 1500 10 201509 MECE 
43956 Lec MECE2640U 38 0940 1100 8 201509 MECE 
43956 Lec MECE2640U 38 0810 0930 5 201509 MECE 
43956 Lec MECE2640U 38 0940 1100 3 201509 MECE 
43956 Lec MECE2640U 38 0810 0930 10 201509 MECE 
43957 Lab MECE2640U 0 1240 1400 1 201509 MECE 
43958 Lab MECE2640U 4 0940 1100 6 201509 MECE 
43959 Lab MECE2640U 20 0940 1100 1 201509 MECE 
43450 Lec MECE3030U 39 0940 1100 1 201509 MECE 
43450 Lec MECE3030U 39 0810 0930 8 201509 MECE 
43450 Lec MECE3030U 39 0940 1100 6 201509 MECE 
43450 Lec MECE3030U 39 0810 0930 3 201509 MECE 
43451 Lec MECE3030U 0 1240 1400 9 201509 MECE 
43451 Lec MECE3030U 0 1110 1230 1 201509 MECE 
43451 Lec MECE3030U 0 1110 1230 6 201509 MECE 
43451 Lec MECE3030U 0 1240 1400 4 201509 MECE 
43452 Lab MECE3030U 0 1610 1800 4 201509 MECE 
43452 Lab MECE3030U 0 1610 1800 9 201509 MECE 
43453 Lab MECE3030U -1 1410 1600 9 201509 MECE 
43453 Lab MECE3030U -1 1410 1600 4 201509 MECE 
43454 Lab MECE3030U 0 1710 1900 7 201509 MECE 
43454 Lab MECE3030U 0 1710 1900 2 201509 MECE 
43960 Lab MECE3030U 40 0810 1000 10 201509 MECE 
43960 Lab MECE3030U 40 0810 1000 5 201509 MECE 
43455 Lec MECE3260U 15 1840 2000 10 201509 MECE 
43455 Lec MECE3260U 15 1840 2000 5 201509 MECE 
43455 Lec MECE3260U 15 1710 1830 3 201509 MECE 
43455 Lec MECE3260U 15 1710 1830 8 201509 MECE 
43456 Lec MECE3270U 0 1410 1530 5 201509 MECE 
43456 Lec MECE3270U 0 1540 1700 3 201509 MECE 
43456 Lec MECE3270U 0 1410 1530 10 201509 MECE 
43456 Lec MECE3270U 0 1540 1700 8 201509 MECE 
43457 Lec MECE3270U 22 0940 1100 8 201509 MECE 
43457 Lec MECE3270U 22 0810 0930 5 201509 MECE 
43457 Lec MECE3270U 22 0940 1100 3 201509 MECE 
43457 Lec MECE3270U 22 0810 0930 10 201509 MECE 
43458 Lab MECE3270U 0 1410 1600 2 201509 MECE 
43459 Lab MECE3270U 1 1410 1600 7 201509 MECE 
43460 Lab MECE3270U 0 0810 1000 2 201509 MECE 
43461 Lab MECE3270U 21 0810 1000 7 201509 MECE 
43462 Tut MECE3270U 0 1210 1300 5 201509 MECE 
43462 Tut MECE3270U 0 1210 1300 10 201509 MECE 
43463 Tut MECE3270U 0 1110 1200 10 201509 MECE 
43463 Tut MECE3270U 0 1110 1200 5 201509 MECE 
43464 Tut MECE3270U 18 0810 0900 4 201509 MECE 
43464 Tut MECE3270U 18 0810 0900 9 201509 MECE 
43465 Tut MECE3270U 4 1410 1500 3 201509 MECE 
43465 Tut MECE3270U 4 1410 1500 8 201509 MECE 
